ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3 BLOCK,Unnamed: 0,LOT,STATUS3,BLOCK
11101,5-11,47TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,18.0,,28.0
11101,5-16,47TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,31.0,,30.0
11101,5-19,47TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,17.0,,29.0
11101,5-30,47TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,37.0,,30.0
11101,10-12,47TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,47.0,,46.0
11101,10-15,47TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,7.0,,47.0
11101,10-17,47TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,8.0,,47.0
11101,10-22,47TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,40.0,,45.0
11101,10-24,47TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,41.0,,46.0
11101,10-25,47TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,11.0,,46.0
11101,11-11,47TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,17.0,,57.0
11101,11-12,47TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,27.0,,57.0
11101,11-13,47TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,16.0,,57.0
11101,11-14,47TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,28.0,,57.0
11101,11-18,47TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,29.0,,57.0
11101,11-20,47TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,30.0,,57.0
11101,11-21,47TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,,13.0,,57.0
11101,11-23,47TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,12.0,,57.0
11101,11-27,47TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,13.0,,56.0
11101,10-37,48TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,16.0,,45.0
11101,10-39,48TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,17.0,,45.0
11101,10-41,48TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,18.0,,45.0
11101,10-49,48TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,21.0,,45.0
11101,10-32,49TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,17.0,,42.0
11101,11-39,49TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,55.0,,61.0
11101,10-51,49TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,23.0,,44.0
11101,11-58,49TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,28.0,,62.0
11101,5-24,49TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,37.0,,32.0
11101,150,50TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,7502.0,ARTICLE 11,6.0
11101,10-59,50TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,421-A (1-15),,,4.0,,43.0
11101,2-14,50TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,8.0,,16.0
11101,5-14,50TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,31.0,,33.0
11101,10-11,50TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,,36.0,,42.0
11101,5-33,51ST,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,12.0,,33.0
11101,5-35,51ST,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,11.0,,33.0
11101,5-37,51ST,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,10.0,,33.0
11101,5-46,51ST,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,42.0,,34.0
11101,5-48,51ST,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,43.0,,34.0
11101,5-17,51ST,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,18.0,,33.0
11101,5-26,51ST,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,34.0,,34.0
11101,1-15,57TH,AVE,115,57TH,AVE,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,30.0,,6.0
11101,37-11,9TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,16.0,,359.0
11101,38-69,9TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,8.0,,475.0
11101,1-55,BORDEN,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,7501.0,ARTICLE 11,6.0
11101,52-03,CENTER,BLVD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,60.0,,6.0
11101,52-41,CENTER,BLVD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,165.0,,6.0
11101,45-30,COURT,SQ,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,46.0,,84.0
11101,37-10,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,27.0,,367.0
11101,37-27,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,8.0,,368.0
11101,37-31,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,6.0,,368.0
11101,37-35,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,4.0,,368.0
11101,38-05,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,12.0,,387.0
11101,38-35,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (16),,,2.0,,387.0
11101,40-05,CRESCENT,ST,25-08,40TH,AVE,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,24.0,,406.0
11101,40-16,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,30.0,,407.0
11101,41-01 TO 41-09,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,20.0,,415.0
11101,41-11 TO 41-29,CRESCENT,ST,25-10,41ST,AVE,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,7502.0,,415.0
11101,41-18,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,,35.0,421-A (1-15),414.0
11101,41-26,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,39.0,,414.0
11101,41-32 TO 41-36,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,,41.0,,414.0
11101,43-10,CRESCENT,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,13.0,,435.0
11101,45-57,DAVIS,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (16),,,30.0,,85.0
11101,31-30,GREENPOINT,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,17.0,,311.0
11101,31-32,GREENPOINT,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,18.0,,311.0
11101,31-34,GREENPOINT,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,19.0,,311.0
11101,31-36,GREENPOINT,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,20.0,,311.0
11101,32-31,GREENPOINT,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,15.0,,304.0
11101,37-19,GREENPOINT,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,3.0,,232.0
11101,42-61,HUNTER,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,41.0,,432.0
11101,42-77,HUNTER,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,35.0,,432.0
11101,43-12,HUNTER,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (16),,,16.0,,434.0
11101,43-25,HUNTER,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,7501.0,,433.0
11101,37-27,HUNTERSPOINT,AVE,37-27,49TH,AVE,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,31.0,,234.0
11101,1207,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,8.0,,60.0
11101,10-44,JACKSON,AVE,10-42A,JACKSON,AVE,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,7502.0,,40.0
11101,10-91,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,23.0,,44.0
11101,10-93,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,23.0,,44.0
11101,10-26 TO 45595,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,15.0,,40.0
11101,10-27,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,,10.0,421-A (16),41.0
11101,12-01 TO 45631,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,9.0,,60.0
11101,13-01,JACKSON,AVE,11-31,47TH,RD,63,ASTORIA,MULTIPLE DWELLING A,,,,8.0,,57.0
11101,13-03,JACKSON,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,8.0,,57.0
11101,13-05,JACKSON,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,8.0,,57.0
11101,13-10 TO 13-14,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,,3.0,,58.0
11101,22-22,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,73.0,,72.0
11101,22-34 TO 22-44,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,1.0,,86.0
11101,26-14 TO 26-16,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,,15.0,421-A (1-15),268.0
11101,26-20,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,18.0,,268.0
11101,28-02 TO 28-18,JACKSON,AVE,42-01,ORCHARD,ST,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,1.0,,264.0
11101,28-26 TO 28-34,JACKSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,17.0,,264.0
11101,28-40,JACKSON,AVE,30-02,QUEENS,BLVD,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,9.0,,263.0
11101,29-22,NORTHERN,BLVD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,,13.0,421-A (1-15),239.0
11101,29-59 TO 29-61,NORTHERN,BLVD,29-19 TO 29-23,41ST,AVE,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (16),,,3.0,,403.0
11101,45-50,PEARSON,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,J-51,,,41.0,421-A (1-15),85.0
11101,44-26 TO 44-28,PURVES,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,1.0,,268.0
11101,44-29 TO 44-53,PURVES,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,,9.0,421-A (1-15),267.0
11101,44-46,PURVES,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (16),,,31.0,,268.0
11101,29-07 TO 29-11,QUEENS,PLZ N,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,7501.0,,418.0
11101,43-22 TO 43-46,QUEENS,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (1-15),,,3.0,ARTICLES 14 & 15,266.0
11101,34-01 TO 34-19,STEINWAY,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,16.0,,673.0
11101,34-26,STEINWAY,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,35.0,,672.0
11101,35-44,STEINWAY,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,36.0,,668.0
11101,35-48,STEINWAY,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,38.0,,668.0
11101,35-52,STEINWAY,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,40.0,,668.0
11101,36-07,STEINWAY,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,10.0,,666.0
11101,36-11,STEINWAY,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,8.0,,666.0
11101,36-20,STEINWAY,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (16),,,34.0,,665.0
11101,27-19,THOMSON,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,421-A (16),,,1.0,,81.0
11101,47-27,VERNON,BLVD,10-04,47TH,RD,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,46.0,,45.0
11101,47-34,VERNON,BLVD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,48.0,,30.0
11101,47-38,VERNON,BLVD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,4.0,,30.0
11101,47-44,VERNON,BLVD,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,2.0,,30.0
11102,25-66,12TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,21.0,,904.0
11102,26-02,12TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,33.0,,903.0
11102,26-06,12TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,34.0,,903.0
11102,26-10,12TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,35.0,,903.0
11102,26-12,12TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,GARDEN COMPLEX,,,36.0,421-A (1-15),903.0
11102,26-14,12TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,37.0,,903.0
11102,26-19,12TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,J-51,,,17.0,,902.0
11102,27-16,12TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,7501.0,,510.0
11102,30-96,12TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,1.0,,504.0
11102,25-15,14TH,PL,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,58.0,,899.0
11102,25-22,14TH,PL,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,182.0,,899.0
11102,25-30A,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,44.0,,900.0
11102,25-30B,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,46.0,,900.0
11102,25-42,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,GARDEN COMPLEX,,,50.0,421-A (1-15),900.0
11102,25-54,14TH,PL,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,10.0,,899.0
11102,25-59,14TH,PL,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,5.0,,899.0
11102,26-05,14TH,PL,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,38.0,,901.0
11102,26-20,14TH,PL,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,6.0,,901.0
11102,26-33,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,18.0,,901.0
11102,26-35,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,18.0,,901.0
11102,30-11,14TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,21.0,,536.0
11102,30-12,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,1.0,,515.0
11102,30-13,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,21.0,,536.0
11102,30-15,14TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,21.0,,536.0
11102,30-35,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,29.0,,535.0
11102,30-46,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,5.0,,516.0
11102,30-48,14TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,6.0,,516.0
11102,30-63,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,18.0,,535.0
11102,30-66,14TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,11.0,,516.0
11102,30-84,14TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,4.0,,517.0
11102,30-90,14TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,6.0,,517.0
11102,25-16,18TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,94.0,,899.0
11102,25-18,18TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,95.0,,899.0
11102,25-24,18TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,98.0,,899.0
11102,25-26,18TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,99.0,,899.0
11102,25-27,18TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,35.0,,887.0
11102,25-35,18TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,32.0,,887.0
11102,25-45,18TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,27.0,,887.0
11102,26-06,18TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,43.0,,901.0
11102,26-07,18TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,30.0,,886.0
11102,26-10,18TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,45.0,,901.0
11102,26-18,18TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,49.0,,901.0
11102,26-22,18TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,50.0,,901.0
11102,26-24,18TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,51.0,,901.0
11102,26-26,18TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (16),,,52.0,,901.0
11102,27-16,18TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,18.0,,540.0
11102,26-01,1ST,ST,10,HALLETTS,PT,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,7501.0,,915.0
11102,2506,21ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,43.0,,888.0
11102,24-14,21ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,87.0,,889.0
11102,24-32,21ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,44.0,,889.0
11102,26-11,21ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,70.0,,884.0
11102,26-38,21ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,1.0,,885.0
11102,27-13 TO 27-17,21ST,ST,21-09,27TH,RD,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,19.0,,543.0
11102,27-24,21ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,35.0,,539.0
11102,27-34,21ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,39.0,,539.0
11102,27-35,21ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,2.0,,543.0
11102,27-40,21ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,41.0,,539.0
11102,30-40,21ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,46.0,,535.0
11102,30-50 TO 30-52,21ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,51.0,,535.0
11102,25-43,22ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,22.0,,884.0
11102,25-47,22ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,20.0,,884.0
11102,25-52,22ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,99.0,,884.0
11102,25-71,22ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,J-51,,,10.0,,884.0
11102,25-07,23RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,41.0,,872.0
11102,25-21,23RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,36.0,,872.0
11102,25-26,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,35.0,,884.0
11102,25-27,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,32.0,,872.0
11102,25-28,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,36.0,,884.0
11102,25-40,23RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,41.0,,884.0
11102,25-65,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,19.0,,872.0
11102,25-69,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,18.0,,872.0
11102,25-70,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,53.0,,884.0
11102,27-16,23RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,32.0,,543.0
11102,27-18,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,83.0,,543.0
11102,27-20,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,84.0,,543.0
11102,27-21,23RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,4.0,,544.0
11102,27-22,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,85.0,,543.0
11102,27-24,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,86.0,,543.0
11102,27-26,23RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,87.0,,543.0
11102,27-28,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,88.0,,543.0
11102,30-05,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,125.0,,572.0
11102,30-18,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,36.0,,549.0
11102,30-20,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,37.0,,549.0
11102,30-39,23RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,26.0,,571.0
11102,30-40 TO 30-46,23RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,29.0,,550.0
11102,30-44 TO 30-46,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,29.0,,550.0
11102,30-50,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,35.0,,550.0
11102,30-52,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,36.0,,550.0
11102,30-83,23RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,24.0,,570.0
11102,30-84,23RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,35.0,,551.0
11102,21-17,24TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,6.0,,876.0
11102,21-19,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,5.0,,876.0
11102,21-21,24TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,4.0,,876.0
11102,25-03,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,1.0,,864.0
11102,25-05,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,2.0,,864.0
11102,25-07,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,3.0,,864.0
11102,25-09,24TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,4.0,,864.0
11102,25-11,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,71.0,,864.0
11102,25-15,24TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,72.0,,864.0
11102,25-17,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,73.0,,864.0
11102,26-03,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,2.0,,854.0
11102,26-05,24TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,3.0,,854.0
11102,26-09,24TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,4.0,,854.0
11102,26-11,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,73.0,,854.0
11102,26-17,24TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,75.0,,854.0
11102,27-12,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,34.0,,851.0
11102,28-12,24TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,34.0,,841.0
11102,29-04,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,45.0,,840.0
11102,29-06,24TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,46.0,,840.0
11102,18-12,25TH,RD,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,38.0,,887.0
11102,18-15,25TH,RD,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,13.0,,888.0
11102,18-17,25TH,RD,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,12.0,,888.0
11102,18-22,25TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,42.0,,887.0
11102,14-36,26TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,42.0,,901.0
11102,18-30,26TH,RD,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,32.0,,885.0
11102,2460,27TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,58.0,,852.0
11102,4-37,27TH,AVE,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,55.0,,909.0
11102,2-03,27TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,46.0,,914.0
11102,2-07,27TH,AVE,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,44.0,,914.0
